"No.","Time","Source","Destination","Protocol","Length","Info"
"381","11.142098","172.20.0.4","172.20.0.3","TCP","74","46906  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3911404148 TSecr=0 WS=128"
"382","11.142321","172.20.0.3","172.20.0.4","TCP","74","8080  >  46906 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3931914713 TSecr=3911404148 WS=128"
"383","11.152625","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3911404159 TSecr=3931914713"
"384","11.152647","172.20.0.4","172.20.0.3","HTTP","221","GET /arquivo_100kb.bin HTTP/1.1 "
"385","11.153280","172.20.0.3","172.20.0.4","TCP","66","8080  >  46906 [ACK] Seq=1 Ack=156 Win=65024 Len=0 TSval=3931914724 TSecr=3911404159"
"386","11.174985","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=1 Ack=156 Win=65024 Len=2896 TSval=3931914745 TSecr=3911404159 [TCP PDU reassembled in 421]"
"387","11.175233","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=2897 Ack=156 Win=65024 Len=2896 TSval=3931914746 TSecr=3911404159 [TCP PDU reassembled in 421]"
"388","11.175269","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=5793 Ack=156 Win=65024 Len=2896 TSval=3931914746 TSecr=3911404159 [TCP PDU reassembled in 421]"
"389","11.175301","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=8689 Ack=156 Win=65024 Len=2896 TSval=3931914746 TSecr=3911404159 [TCP PDU reassembled in 421]"
"390","11.175330","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=11585 Ack=156 Win=65024 Len=2896 TSval=3931914746 TSecr=3911404159 [TCP PDU reassembled in 421]"
"391","11.185343","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=2897 Win=70144 Len=0 TSval=3911404192 TSecr=3931914745"
"392","11.185357","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=5793 Win=75904 Len=0 TSval=3911404192 TSecr=3931914746"
"393","11.185358","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=8689 Win=81664 Len=0 TSval=3911404192 TSecr=3931914746"
"394","11.185361","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=11585 Win=87424 Len=0 TSval=3911404192 TSecr=3931914746"
"395","11.185363","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=14481 Win=91264 Len=0 TSval=3911404192 TSecr=3931914746"
"396","11.185614","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=14481 Ack=156 Win=65024 Len=2896 TSval=3931914756 TSecr=3911404192 [TCP PDU reassembled in 421]"
"397","11.185749","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=17377 Ack=156 Win=65024 Len=2896 TSval=3931914756 TSecr=3911404192 [TCP PDU reassembled in 421]"
"398","11.185833","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=20273 Ack=156 Win=65024 Len=2896 TSval=3931914756 TSecr=3911404192 [TCP PDU reassembled in 421]"
"399","11.185879","172.20.0.3","172.20.0.4","TCP","4410","8080  >  46906 [PSH, ACK] Seq=23169 Ack=156 Win=65024 Len=4344 TSval=3931914756 TSecr=3911404192 [TCP PDU reassembled in 421]"
"400","11.185899","172.20.0.3","172.20.0.4","TCP","4410","8080  >  46906 [PSH, ACK] Seq=27513 Ack=156 Win=65024 Len=4344 TSval=3931914756 TSecr=3911404192 [TCP PDU reassembled in 421]"
"401","11.185954","172.20.0.3","172.20.0.4","TCP","4410","8080  >  46906 [PSH, ACK] Seq=31857 Ack=156 Win=65024 Len=4344 TSval=3931914756 TSecr=3911404192 [TCP PDU reassembled in 421]"
"402","11.185969","172.20.0.3","172.20.0.4","TCP","4410","8080  >  46906 [PSH, ACK] Seq=36201 Ack=156 Win=65024 Len=4344 TSval=3931914756 TSecr=3911404192 [TCP PDU reassembled in 421]"
"403","11.185994","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=40545 Ack=156 Win=65024 Len=2896 TSval=3931914757 TSecr=3911404192 [TCP PDU reassembled in 421]"
"404","11.195928","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=17377 Win=97024 Len=0 TSval=3911404202 TSecr=3931914756"
"405","11.195943","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=20273 Win=94208 Len=0 TSval=3911404202 TSecr=3931914756"
"406","11.195946","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=23169 Win=94080 Len=0 TSval=3911404202 TSecr=3931914756"
"407","11.195955","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=27513 Win=90112 Len=0 TSval=3911404202 TSecr=3931914756"
"408","11.195957","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=31857 Win=86144 Len=0 TSval=3911404202 TSecr=3931914756"
"409","11.196279","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=43441 Ack=156 Win=65024 Len=2896 TSval=3931914767 TSecr=3911404202 [TCP PDU reassembled in 421]"
"410","11.196442","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=36201 Win=84992 Len=0 TSval=3911404203 TSecr=3931914756"
"411","11.196447","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=40545 Win=81024 Len=0 TSval=3911404203 TSecr=3931914756"
"412","11.196451","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=43441 Win=78208 Len=0 TSval=3911404203 TSecr=3931914757"
"413","11.196461","172.20.0.3","172.20.0.4","TCP","5858","8080  >  46906 [PSH, ACK] Seq=46337 Ack=156 Win=65024 Len=5792 TSval=3931914767 TSecr=3911404202 [TCP PDU reassembled in 421]"
"414","11.196490","172.20.0.3","172.20.0.4","TCP","5858","8080  >  46906 [PSH, ACK] Seq=52129 Ack=156 Win=65024 Len=5792 TSval=3931914767 TSecr=3911404202 [TCP PDU reassembled in 421]"
"415","11.196634","172.20.0.3","172.20.0.4","TCP","7306","8080  >  46906 [PSH, ACK] Seq=57921 Ack=156 Win=65024 Len=7240 TSval=3931914767 TSecr=3911404203 [TCP PDU reassembled in 421]"
"416","11.196658","172.20.0.3","172.20.0.4","TCP","8754","8080  >  46906 [PSH, ACK] Seq=65161 Ack=156 Win=65024 Len=8688 TSval=3931914767 TSecr=3911404203 [TCP PDU reassembled in 421]"
"417","11.196733","172.20.0.3","172.20.0.4","TCP","4410","8080  >  46906 [PSH, ACK] Seq=73849 Ack=156 Win=65024 Len=4344 TSval=3931914767 TSecr=3911404203 [TCP PDU reassembled in 421]"
